"Plot Title: Depth_870_HighSGD"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810870, SEN S/N: 20810870)","Temp, °C (LGR S/N: 20810870, SEN S/N: 20810870)","Water Level, meters (LGR S/N: 20810870)"
2067,03/09/23 12:55:00 PM,110.654,30.255,0.893
2068,03/09/23 01:00:00 PM,110.419,30.255,0.870
2069,03/09/23 01:05:00 PM,110.419,30.255,0.870
2070,03/09/23 01:10:00 PM,110.893,30.356,0.917
2071,03/09/23 01:15:00 PM,109.771,30.356,0.805
2072,03/09/23 01:20:00 PM,110.781,30.255,0.906
2073,03/09/23 01:25:00 PM,110.256,30.255,0.854
2074,03/09/23 01:30:00 PM,110.853,30.255,0.913
2075,03/09/23 01:35:00 PM,110.187,30.356,0.847
2076,03/09/23 01:40:00 PM,110.491,30.255,0.877
2077,03/09/23 01:45:00 PM,110.690,30.255,0.897
2078,03/09/23 01:50:00 PM,110.455,30.255,0.873
2079,03/09/23 01:55:00 PM,110.621,30.356,0.890
2080,03/09/23 02:00:00 PM,110.350,30.356,0.863
2081,03/09/23 02:05:00 PM,110.657,30.356,0.894
2082,03/09/23 02:10:00 PM,110.986,30.457,0.926
2083,03/09/23 02:15:00 PM,110.226,30.457,0.851
2084,03/09/23 02:20:00 PM,110.353,30.457,0.863
2085,03/09/23 02:25:00 PM,110.226,30.457,0.851
2086,03/09/23 02:30:00 PM,110.736,30.558,0.901
2087,03/09/23 02:35:00 PM,110.718,30.558,0.900
2088,03/09/23 02:40:00 PM,110.136,30.457,0.842
2089,03/09/23 02:45:00 PM,109.955,30.457,0.824
2090,03/09/23 02:50:00 PM,110.410,30.558,0.869
2091,03/09/23 02:55:00 PM,109.868,30.558,0.815
2092,03/09/23 03:00:00 PM,109.994,30.558,0.828
2093,03/09/23 03:05:00 PM,110.049,30.558,0.833
2094,03/09/23 03:10:00 PM,109.850,30.558,0.813
2095,03/09/23 03:15:00 PM,110.139,30.558,0.842
2096,03/09/23 03:20:00 PM,109.762,30.659,0.805
2097,03/09/23 03:25:00 PM,110.052,30.659,0.833
2098,03/09/23 03:30:00 PM,109.798,30.659,0.808
2099,03/09/23 03:35:00 PM,109.672,30.659,0.796
2100,03/09/23 03:40:00 PM,109.581,30.659,0.787
2101,03/09/23 03:45:00 PM,109.509,30.659,0.779
2102,03/09/23 03:50:00 PM,109.364,30.659,0.765
2103,03/09/23 03:55:00 PM,109.292,30.659,0.758
2104,03/09/23 04:00:00 PM,109.078,30.760,0.736
2105,03/09/23 04:05:00 PM,109.205,30.760,0.749
2106,03/09/23 04:10:00 PM,109.476,30.760,0.776
2107,03/09/23 04:15:00 PM,109.277,30.760,0.756
2108,03/09/23 04:20:00 PM,109.313,30.760,0.760
2109,03/09/23 04:25:00 PM,108.949,30.659,0.724
2110,03/09/23 04:30:00 PM,109.003,30.659,0.729
2111,03/09/23 04:35:00 PM,109.111,30.659,0.740
2112,03/09/23 04:40:00 PM,109.021,30.659,0.731
2113,03/09/23 04:45:00 PM,108.443,30.659,0.673
2114,03/09/23 04:50:00 PM,108.750,30.659,0.704
2115,03/09/23 04:55:00 PM,108.569,30.659,0.686
2116,03/09/23 05:00:00 PM,108.569,30.659,0.686
2117,03/09/23 05:05:00 PM,108.804,30.659,0.709
2118,03/09/23 05:10:00 PM,108.403,30.558,0.669
2119,03/09/23 05:15:00 PM,108.060,30.558,0.635
2120,03/09/23 05:20:00 PM,108.150,30.558,0.644
2121,03/09/23 05:25:00 PM,108.187,30.558,0.648
2122,03/09/23 05:30:00 PM,108.060,30.558,0.635
2123,03/09/23 05:35:00 PM,107.750,30.457,0.604
2124,03/09/23 05:40:00 PM,108.111,30.457,0.640
2125,03/09/23 05:45:00 PM,107.949,30.457,0.624
2126,03/09/23 05:50:00 PM,107.768,30.457,0.606
2127,03/09/23 05:55:00 PM,107.551,30.457,0.585
2128,03/09/23 06:00:00 PM,108.126,30.356,0.642
2129,03/09/23 06:05:00 PM,107.783,30.356,0.608
2130,03/09/23 06:10:00 PM,107.747,30.356,0.604
2131,03/09/23 06:15:00 PM,107.494,30.356,0.579
2132,03/09/23 06:20:00 PM,107.674,30.356,0.597
2133,03/09/23 06:25:00 PM,107.888,30.255,0.618
2134,03/09/23 06:30:00 PM,107.509,30.255,0.580
2135,03/09/23 06:35:00 PM,107.491,30.255,0.579
2136,03/09/23 06:40:00 PM,107.506,30.154,0.580
2137,03/09/23 06:45:00 PM,107.795,30.154,0.609
2138,03/09/23 06:50:00 PM,107.361,30.154,0.566
2139,03/09/23 06:55:00 PM,107.343,30.154,0.564
2140,03/09/23 07:00:00 PM,107.160,30.054,0.546
2141,03/09/23 07:05:00 PM,107.412,30.054,0.571
2142,03/09/23 07:10:00 PM,107.069,30.054,0.537
2143,03/09/23 07:15:00 PM,107.214,30.054,0.551
2144,03/09/23 07:20:00 PM,107.376,30.054,0.567
2145,03/09/23 07:25:00 PM,107.268,30.054,0.556
2146,03/09/23 07:30:00 PM,107.355,29.953,0.565
2147,03/09/23 07:35:00 PM,107.265,29.953,0.556
2148,03/09/23 07:40:00 PM,107.463,29.953,0.576
2149,03/09/23 07:45:00 PM,107.193,29.953,0.549
2150,03/09/23 07:50:00 PM,107.391,29.953,0.569
2151,03/09/23 07:55:00 PM,107.391,29.953,0.569
2152,03/09/23 08:00:00 PM,107.280,29.853,0.558
2153,03/09/23 08:05:00 PM,107.532,29.853,0.583
2154,03/09/23 08:10:00 PM,107.659,29.853,0.595
2155,03/09/23 08:15:00 PM,107.189,29.853,0.549
2156,03/09/23 08:20:00 PM,107.153,29.853,0.545
2157,03/09/23 08:25:00 PM,107.496,29.853,0.579
2158,03/09/23 08:30:00 PM,107.496,29.853,0.579
2159,03/09/23 08:35:00 PM,107.710,29.752,0.600
2160,03/09/23 08:40:00 PM,107.962,29.752,0.625
2161,03/09/23 08:45:00 PM,107.619,29.752,0.591
2162,03/09/23 08:50:00 PM,108.342,29.752,0.663
2163,03/09/23 08:55:00 PM,107.818,29.752,0.611
2164,03/09/23 09:00:00 PM,107.818,29.752,0.611
2165,03/09/23 09:05:00 PM,108.143,29.752,0.643
2166,03/09/23 09:10:00 PM,108.017,29.752,0.631
2167,03/09/23 09:15:00 PM,108.269,29.752,0.656
2168,03/09/23 09:20:00 PM,108.230,29.652,0.652
2169,03/09/23 09:25:00 PM,108.465,29.652,0.675
2170,03/09/23 09:30:00 PM,108.302,29.652,0.659
2171,03/09/23 09:35:00 PM,108.411,29.652,0.670
2172,03/09/23 09:40:00 PM,108.609,29.652,0.690
2173,03/09/23 09:45:00 PM,108.320,29.652,0.661
2174,03/09/23 09:50:00 PM,108.772,29.652,0.706
2175,03/09/23 09:55:00 PM,109.151,29.652,0.744
2176,03/09/23 10:00:00 PM,109.130,29.552,0.742
2177,03/09/23 10:05:00 PM,108.877,29.552,0.716
2178,03/09/23 10:10:00 PM,109.094,29.552,0.738
2179,03/09/23 10:15:00 PM,109.112,29.552,0.740
2180,03/09/23 10:20:00 PM,109.474,29.552,0.776
2181,03/09/23 10:25:00 PM,109.546,29.552,0.783
2182,03/09/23 10:30:00 PM,109.456,29.552,0.774
2183,03/09/23 10:35:00 PM,109.275,29.552,0.756
2184,03/09/23 10:40:00 PM,109.470,29.452,0.775
2185,03/09/23 10:45:00 PM,109.941,29.452,0.822
2186,03/09/23 10:50:00 PM,109.959,29.452,0.824
2187,03/09/23 10:55:00 PM,109.959,29.452,0.824
2188,03/09/23 11:00:00 PM,110.501,29.452,0.878
2189,03/09/23 11:05:00 PM,109.633,29.452,0.792
2190,03/09/23 11:10:00 PM,110.426,29.352,0.871
2191,03/09/23 11:15:00 PM,110.010,29.352,0.829
2192,03/09/23 11:20:00 PM,110.172,29.352,0.845
2193,03/09/23 11:25:00 PM,110.389,29.352,0.867
2194,03/09/23 11:30:00 PM,110.516,29.352,0.880
2195,03/09/23 11:35:00 PM,110.118,29.352,0.840
2196,03/09/23 11:40:00 PM,110.299,29.352,0.858
2197,03/09/23 11:45:00 PM,110.389,29.352,0.867
2198,03/09/23 11:50:00 PM,110.371,29.352,0.865
2199,03/09/23 11:55:00 PM,111.002,29.252,0.928
2200,03/10/23 12:00:00 AM,110.621,29.252,0.890
2201,03/10/23 12:05:00 AM,110.223,29.252,0.850
2202,03/10/23 12:10:00 AM,111.002,29.252,0.928
2203,03/10/23 12:15:00 AM,110.893,29.252,0.917
2204,03/10/23 12:20:00 AM,111.038,29.252,0.931
2205,03/10/23 12:25:00 AM,111.128,29.252,0.940
2206,03/10/23 12:30:00 AM,111.038,29.252,0.931
2207,03/10/23 12:35:00 AM,111.038,29.252,0.931
2208,03/10/23 12:40:00 AM,111.128,29.252,0.940
2209,03/10/23 12:45:00 AM,111.020,29.252,0.930
2210,03/10/23 12:50:00 AM,111.146,29.252,0.942
2211,03/10/23 12:55:00 AM,111.689,29.252,0.996
2212,03/10/23 01:00:00 AM,111.327,29.252,0.960
2213,03/10/23 01:05:00 AM,111.596,29.152,0.987
2214,03/10/23 01:10:00 AM,110.853,29.152,0.913
2215,03/10/23 01:15:00 AM,111.433,29.152,0.971
2216,03/10/23 01:20:00 AM,111.016,29.152,0.929
2217,03/10/23 01:25:00 AM,111.270,29.152,0.955
2218,03/10/23 01:30:00 AM,111.940,29.152,1.021
2219,03/10/23 01:35:00 AM,111.212,29.053,0.949
2220,03/10/23 01:40:00 AM,111.955,29.053,1.023
2221,03/10/23 01:45:00 AM,111.176,29.053,0.945
2222,03/10/23 01:50:00 AM,110.941,29.053,0.922
2223,03/10/23 01:55:00 AM,111.466,29.053,0.974
2224,03/10/23 02:00:00 AM,111.629,29.053,0.990
2225,03/10/23 02:05:00 AM,111.357,29.053,0.963
2226,03/10/23 02:10:00 AM,111.680,28.953,0.995
2227,03/10/23 02:15:00 AM,111.589,28.953,0.986
2228,03/10/23 02:20:00 AM,111.010,28.953,0.929
2229,03/10/23 02:25:00 AM,111.517,28.953,0.979
2230,03/10/23 02:30:00 AM,111.281,28.953,0.956
2231,03/10/23 02:35:00 AM,112.169,28.953,1.044
2232,03/10/23 02:40:00 AM,111.118,28.953,0.939
2233,03/10/23 02:45:00 AM,111.499,28.953,0.977
2234,03/10/23 02:50:00 AM,111.408,28.953,0.968
2235,03/10/23 02:55:00 AM,111.245,28.953,0.952
2236,03/10/23 03:00:00 AM,112.184,28.853,1.045
2237,03/10/23 03:05:00 AM,111.296,28.853,0.957
2238,03/10/23 03:10:00 AM,111.858,28.853,1.013
2239,03/10/23 03:15:00 AM,111.151,28.853,0.943
2240,03/10/23 03:20:00 AM,111.278,28.853,0.955
2241,03/10/23 03:25:00 AM,111.242,28.853,0.952
2242,03/10/23 03:30:00 AM,111.477,28.853,0.975
2243,03/10/23 03:35:00 AM,110.699,28.853,0.898
2244,03/10/23 03:40:00 AM,111.260,28.853,0.954
2245,03/10/23 03:45:00 AM,110.989,28.853,0.927
2246,03/10/23 03:50:00 AM,110.934,28.853,0.921
2247,03/10/23 03:55:00 AM,111.351,28.853,0.963
2248,03/10/23 04:00:00 AM,110.916,28.853,0.919
2249,03/10/23 04:05:00 AM,111.079,28.853,0.936
2250,03/10/23 04:10:00 AM,110.880,28.853,0.916
2251,03/10/23 04:15:00 AM,110.880,28.853,0.916
2252,03/10/23 04:20:00 AM,110.645,28.853,0.892
2253,03/10/23 04:25:00 AM,110.283,28.853,0.856
2254,03/10/23 04:30:00 AM,110.428,28.853,0.871
2255,03/10/23 04:35:00 AM,111.387,28.853,0.966
2256,03/10/23 04:40:00 AM,110.808,28.853,0.909
2257,03/10/23 04:45:00 AM,110.229,28.853,0.851
2258,03/10/23 04:50:00 AM,110.247,28.853,0.853
2259,03/10/23 04:55:00 AM,110.482,28.853,0.876
2260,03/10/23 05:00:00 AM,110.482,28.853,0.876
2261,03/10/23 05:05:00 AM,110.681,28.853,0.896
2262,03/10/23 05:10:00 AM,110.193,28.853,0.847
2263,03/10/23 05:15:00 AM,110.518,28.853,0.880
2264,03/10/23 05:20:00 AM,110.265,28.853,0.855
2265,03/10/23 05:25:00 AM,109.831,28.853,0.811
2266,03/10/23 05:30:00 AM,110.084,28.853,0.837
2267,03/10/23 05:35:00 AM,110.605,28.754,0.888
2268,03/10/23 05:40:00 AM,110.569,28.754,0.885
2269,03/10/23 05:45:00 AM,110.117,28.754,0.840
2270,03/10/23 05:50:00 AM,110.461,28.754,0.874
2271,03/10/23 05:55:00 AM,110.189,28.754,0.847
2272,03/10/23 06:00:00 AM,109.430,28.754,0.772
2273,03/10/23 06:05:00 AM,110.479,28.754,0.876
2274,03/10/23 06:10:00 AM,109.828,28.754,0.811
2275,03/10/23 06:15:00 AM,110.189,28.754,0.847
2276,03/10/23 06:20:00 AM,110.497,28.754,0.878
2277,03/10/23 06:25:00 AM,109.846,28.754,0.813
2278,03/10/23 06:30:00 AM,109.412,28.754,0.770
2279,03/10/23 06:35:00 AM,109.810,28.754,0.809
2280,03/10/23 06:40:00 AM,109.394,28.754,0.768
2281,03/10/23 06:45:00 AM,109.412,28.754,0.770
2282,03/10/23 06:50:00 AM,109.737,28.754,0.802
2283,03/10/23 06:55:00 AM,109.900,28.754,0.818
2284,03/10/23 07:00:00 AM,109.629,28.754,0.791
2285,03/10/23 07:05:00 AM,109.575,28.754,0.786
2286,03/10/23 07:10:00 AM,109.213,28.754,0.750
2287,03/10/23 07:15:00 AM,109.303,28.754,0.759
2288,03/10/23 07:20:00 AM,109.556,28.754,0.784
2289,03/10/23 07:25:00 AM,109.412,28.754,0.770
2290,03/10/23 07:30:00 AM,109.430,28.754,0.772
2291,03/10/23 07:35:00 AM,109.340,28.754,0.763
2292,03/10/23 07:40:00 AM,109.448,28.754,0.773
2293,03/10/23 07:45:00 AM,109.141,28.754,0.743
2294,03/10/23 07:50:00 AM,109.105,28.754,0.739
2295,03/10/23 07:55:00 AM,109.430,28.754,0.772
2296,03/10/23 08:00:00 AM,109.882,28.754,0.816
2297,03/10/23 08:05:00 AM,109.376,28.754,0.766
2298,03/10/23 08:10:00 AM,109.755,28.754,0.804
2299,03/10/23 08:15:00 AM,109.900,28.754,0.818
2300,03/10/23 08:20:00 AM,109.322,28.754,0.761
2301,03/10/23 08:25:00 AM,109.918,28.754,0.820
2302,03/10/23 08:30:00 AM,109.701,28.754,0.798
2303,03/10/23 08:35:00 AM,109.755,28.754,0.804
2304,03/10/23 08:40:00 AM,110.189,28.754,0.847
2305,03/10/23 08:45:00 AM,109.560,28.853,0.784
2306,03/10/23 08:50:00 AM,109.686,28.853,0.797
2307,03/10/23 08:55:00 AM,109.524,28.853,0.781
2308,03/10/23 09:00:00 AM,110.482,28.853,0.876
2309,03/10/23 09:05:00 AM,109.921,28.853,0.820
2310,03/10/23 09:10:00 AM,109.632,28.853,0.792
2311,03/10/23 09:15:00 AM,110.193,28.853,0.847
2312,03/10/23 09:20:00 AM,110.265,28.853,0.855
2313,03/10/23 09:25:00 AM,110.464,28.853,0.874
2314,03/10/23 09:30:00 AM,109.906,28.953,0.819
2315,03/10/23 09:35:00 AM,109.997,28.953,0.828
2316,03/10/23 09:40:00 AM,109.870,28.953,0.815
2317,03/10/23 09:45:00 AM,109.726,28.953,0.801
2318,03/10/23 09:50:00 AM,110.307,29.053,0.859
2319,03/10/23 09:55:00 AM,110.090,29.053,0.837
2320,03/10/23 10:00:00 AM,110.470,29.053,0.875
2321,03/10/23 10:05:00 AM,110.289,29.053,0.857
2322,03/10/23 10:10:00 AM,110.959,29.053,0.924
2323,03/10/23 10:15:00 AM,110.275,29.152,0.856
2324,03/10/23 10:20:00 AM,110.850,29.053,0.913
2325,03/10/23 10:25:00 AM,110.760,29.053,0.904
2326,03/10/23 10:30:00 AM,110.742,29.053,0.902
2327,03/10/23 10:35:00 AM,110.127,29.053,0.841
2328,03/10/23 10:40:00 AM,110.705,29.053,0.898
2329,03/10/23 10:45:00 AM,110.543,29.053,0.882
2330,03/10/23 10:50:00 AM,111.686,29.152,0.996
2331,03/10/23 10:55:00 AM,111.632,29.152,0.991
2332,03/10/23 11:00:00 AM,111.469,29.152,0.974
2333,03/10/23 11:05:00 AM,111.523,29.152,0.980
2334,03/10/23 11:10:00 AM,110.781,29.152,0.906
2335,03/10/23 11:15:00 AM,111.436,29.252,0.971
2336,03/10/23 11:20:00 AM,111.708,29.252,0.998
2337,03/10/23 11:25:00 AM,111.201,29.252,0.948
2338,03/10/23 11:30:00 AM,111.095,29.352,0.937
2339,03/10/23 11:35:00 AM,112.091,29.352,1.036
2340,03/10/23 11:40:00 AM,111.765,29.352,1.004
2341,03/10/23 11:45:00 AM,111.747,29.352,1.002
2342,03/10/23 11:50:00 AM,112.127,29.352,1.040
2343,03/10/23 11:55:00 AM,112.076,29.452,1.035
2344,03/10/23 12:00:00 PM,112.294,29.452,1.056
2345,03/10/23 12:05:00 PM,111.913,29.452,1.019
2346,03/10/23 12:10:00 PM,112.239,29.452,1.051
2347,03/10/23 12:15:00 PM,111.790,29.552,1.006
2348,03/10/23 12:20:00 PM,111.913,29.452,1.019
2349,03/10/23 12:25:00 PM,112.170,29.552,1.044
2350,03/10/23 12:30:00 PM,111.754,29.552,1.003
2351,03/10/23 12:35:00 PM,112.225,29.552,1.050
2352,03/10/23 12:40:00 PM,112.065,29.652,1.034
2353,03/10/23 12:45:00 PM,111.449,29.652,0.972
2354,03/10/23 12:50:00 PM,112.862,29.652,1.113
2355,03/10/23 12:55:00 PM,113.899,29.752,1.216
2356,03/10/23 01:00:00 PM,112.503,29.752,1.077
2357,03/10/23 01:05:00 PM,112.449,29.752,1.072
2358,03/10/23 01:10:00 PM,112.811,29.752,1.108
2359,03/10/23 01:15:00 PM,112.887,29.853,1.115
2360,03/10/23 01:20:00 PM,112.452,29.853,1.072
2361,03/10/23 01:25:00 PM,112.506,29.853,1.078
2362,03/10/23 01:30:00 PM,113.467,29.853,1.173
2363,03/10/23 01:35:00 PM,112.543,29.853,1.081
2364,03/10/23 01:40:00 PM,112.670,29.853,1.094
2365,03/10/23 01:45:00 PM,112.380,29.853,1.065
2366,03/10/23 01:50:00 PM,112.724,29.853,1.099
2367,03/10/23 01:55:00 PM,112.836,29.953,1.110
2368,03/10/23 02:00:00 PM,112.328,29.953,1.060
2369,03/10/23 02:05:00 PM,112.872,29.953,1.114
2370,03/10/23 02:10:00 PM,113.616,29.953,1.188
2371,03/10/23 02:15:00 PM,111.658,29.953,0.993
2372,03/10/23 02:20:00 PM,111.785,29.953,1.006
2373,03/10/23 02:25:00 PM,111.843,30.054,1.012
2374,03/10/23 02:30:00 PM,112.839,30.054,1.111
2375,03/10/23 02:35:00 PM,112.876,30.054,1.114
2376,03/10/23 02:40:00 PM,112.368,30.054,1.064
2377,03/10/23 02:45:00 PM,111.824,30.054,1.010
2378,03/10/23 02:50:00 PM,111.625,30.054,0.990
2379,03/10/23 02:55:00 PM,111.716,30.054,0.999
2380,03/10/23 03:00:00 PM,112.589,30.154,1.086
2381,03/10/23 03:05:00 PM,112.099,30.154,1.037
2382,03/10/23 03:10:00 PM,112.299,30.154,1.057
2383,03/10/23 03:15:00 PM,112.172,30.154,1.044
2384,03/10/23 03:20:00 PM,111.302,30.154,0.958
2385,03/10/23 03:25:00 PM,110.759,30.154,0.904
2386,03/10/23 03:30:00 PM,112.389,30.154,1.066
2387,03/10/23 03:35:00 PM,112.009,30.154,1.028
2388,03/10/23 03:40:00 PM,112.027,30.154,1.030
2389,03/10/23 03:45:00 PM,112.190,30.154,1.046
2390,03/10/23 03:50:00 PM,111.556,30.154,0.983
2391,03/10/23 03:55:00 PM,110.615,30.154,0.889
2392,03/10/23 04:00:00 PM,111.031,30.154,0.931
2393,03/10/23 04:05:00 PM,112.154,30.154,1.042
2394,03/10/23 04:10:00 PM,111.212,30.154,0.949
2395,03/10/23 04:15:00 PM,111.665,30.154,0.994
2396,03/10/23 04:20:00 PM,111.429,30.154,0.970
2397,03/10/23 04:25:00 PM,112.208,30.154,1.048
2398,03/10/23 04:30:00 PM,111.426,30.054,0.970
2399,03/10/23 04:35:00 PM,111.317,30.054,0.959
2400,03/10/23 04:40:00 PM,111.390,30.054,0.966
2401,03/10/23 04:45:00 PM,110.988,29.953,0.926
2402,03/10/23 04:50:00 PM,110.988,29.953,0.926
2403,03/10/23 04:55:00 PM,110.771,29.953,0.905
2404,03/10/23 05:00:00 PM,110.409,29.953,0.869
2405,03/10/23 05:05:00 PM,111.205,29.953,0.948
2406,03/10/23 05:10:00 PM,110.246,29.953,0.853
2407,03/10/23 05:15:00 PM,110.318,29.953,0.860
2408,03/10/23 05:20:00 PM,110.370,29.853,0.865
2409,03/10/23 05:25:00 PM,110.044,29.853,0.833
2410,03/10/23 05:30:00 PM,110.876,29.853,0.915
2411,03/10/23 05:35:00 PM,109.953,29.853,0.824
2412,03/10/23 05:40:00 PM,110.931,29.853,0.921
2413,03/10/23 05:45:00 PM,109.751,29.752,0.803
2414,03/10/23 05:50:00 PM,110.330,29.752,0.861
2415,03/10/23 05:55:00 PM,109.625,29.752,0.791
2416,03/10/23 06:00:00 PM,110.493,29.752,0.877
2417,03/10/23 06:05:00 PM,109.769,29.752,0.805
2418,03/10/23 06:10:00 PM,109.625,29.752,0.791
2419,03/10/23 06:15:00 PM,109.929,29.652,0.821
2420,03/10/23 06:20:00 PM,110.110,29.652,0.839
2421,03/10/23 06:25:00 PM,110.580,29.652,0.886
2422,03/10/23 06:30:00 PM,109.224,29.652,0.751
2423,03/10/23 06:35:00 PM,109.441,29.652,0.773
2424,03/10/23 06:40:00 PM,109.456,29.552,0.774
2425,03/10/23 06:45:00 PM,109.691,29.552,0.797
2426,03/10/23 06:50:00 PM,110.107,29.552,0.839
2427,03/10/23 06:55:00 PM,109.817,29.552,0.810
2428,03/10/23 07:00:00 PM,109.980,29.552,0.826
2429,03/10/23 07:05:00 PM,109.654,29.552,0.794
2430,03/10/23 07:10:00 PM,109.470,29.452,0.775
2431,03/10/23 07:15:00 PM,109.163,29.452,0.745
2432,03/10/23 07:20:00 PM,110.067,29.452,0.835
2433,03/10/23 07:25:00 PM,109.344,29.452,0.763
2434,03/10/23 07:30:00 PM,109.796,29.452,0.808
2435,03/10/23 07:35:00 PM,109.615,29.452,0.790
2436,03/10/23 07:40:00 PM,109.760,29.452,0.804
2437,03/10/23 07:45:00 PM,109.178,29.352,0.746
2438,03/10/23 07:50:00 PM,109.359,29.352,0.764
2439,03/10/23 07:55:00 PM,109.196,29.352,0.748
2440,03/10/23 08:00:00 PM,109.955,29.352,0.824
2441,03/10/23 08:05:00 PM,110.028,29.352,0.831
2442,03/10/23 08:10:00 PM,109.901,29.352,0.818
2443,03/10/23 08:15:00 PM,109.811,29.352,0.809
2444,03/10/23 08:20:00 PM,109.844,29.252,0.813
2445,03/10/23 08:25:00 PM,109.518,29.252,0.780
2446,03/10/23 08:30:00 PM,110.097,29.252,0.838
2447,03/10/23 08:35:00 PM,109.428,29.252,0.771
2448,03/10/23 08:40:00 PM,109.265,29.252,0.755
2449,03/10/23 08:45:00 PM,109.699,29.252,0.798
2450,03/10/23 08:50:00 PM,108.994,29.252,0.728
2451,03/10/23 08:55:00 PM,109.211,29.252,0.750
2452,03/10/23 09:00:00 PM,109.226,29.152,0.751
2453,03/10/23 09:05:00 PM,109.605,29.152,0.789
2454,03/10/23 09:10:00 PM,109.877,29.152,0.816
2455,03/10/23 09:15:00 PM,109.786,29.152,0.807
2456,03/10/23 09:20:00 PM,109.786,29.152,0.807
2457,03/10/23 09:25:00 PM,110.112,29.152,0.839
2458,03/10/23 09:30:00 PM,109.461,29.152,0.775
2459,03/10/23 09:35:00 PM,109.693,29.053,0.798
2460,03/10/23 09:40:00 PM,109.964,29.053,0.825
2461,03/10/23 09:45:00 PM,110.217,29.053,0.850
2462,03/10/23 09:50:00 PM,109.602,29.053,0.789
2463,03/10/23 09:55:00 PM,110.416,29.053,0.870
2464,03/10/23 10:00:00 PM,109.946,29.053,0.823
2465,03/10/23 10:05:00 PM,109.946,29.053,0.823
2466,03/10/23 10:10:00 PM,109.834,28.953,0.812
2467,03/10/23 10:15:00 PM,110.268,28.953,0.855
2468,03/10/23 10:20:00 PM,110.974,28.953,0.925
2469,03/10/23 10:25:00 PM,110.377,28.953,0.866
2470,03/10/23 10:30:00 PM,109.924,28.953,0.821
2471,03/10/23 10:35:00 PM,110.304,28.953,0.858
2472,03/10/23 10:40:00 PM,110.666,28.953,0.894
2473,03/10/23 10:45:00 PM,110.467,28.953,0.875
2474,03/10/23 10:50:00 PM,110.500,28.853,0.878
2475,03/10/23 10:55:00 PM,111.170,28.853,0.945
2476,03/10/23 11:00:00 PM,110.590,28.853,0.887
2477,03/10/23 11:05:00 PM,110.952,28.853,0.923
2478,03/10/23 11:10:00 PM,111.296,28.853,0.957
2479,03/10/23 11:15:00 PM,111.170,28.853,0.945
2480,03/10/23 11:20:00 PM,110.898,28.853,0.918
2481,03/10/23 11:25:00 PM,110.717,28.853,0.900
2482,03/10/23 11:30:00 PM,111.858,28.853,1.013
2483,03/10/23 11:35:00 PM,111.025,28.853,0.930
2484,03/10/23 11:40:00 PM,112.506,28.754,1.078
2485,03/10/23 11:45:00 PM,111.076,28.754,0.935
2486,03/10/23 11:50:00 PM,111.565,28.754,0.984
2487,03/10/23 11:55:00 PM,111.402,28.754,0.968
2488,03/11/23 12:00:00 AM,111.365,28.754,0.964
2489,03/11/23 12:05:00 AM,111.456,28.754,0.973
2490,03/11/23 12:10:00 AM,111.565,28.754,0.984
2491,03/11/23 12:15:00 AM,111.384,28.754,0.966
2492,03/11/23 12:20:00 AM,112.343,28.754,1.061
2493,03/11/23 12:25:00 AM,112.558,28.655,1.083
2494,03/11/23 12:30:00 AM,111.616,28.655,0.989
2495,03/11/23 12:35:00 AM,111.579,28.655,0.985
2496,03/11/23 12:40:00 AM,112.485,28.655,1.075
2497,03/11/23 12:45:00 AM,110.964,28.655,0.924
2498,03/11/23 12:50:00 AM,112.721,28.655,1.099
2499,03/11/23 12:55:00 AM,111.779,28.655,1.005
2500,03/11/23 01:00:00 AM,112.213,28.655,1.048
2501,03/11/23 01:05:00 AM,112.358,28.655,1.063
2502,03/11/23 01:10:00 AM,113.264,28.655,1.153
2503,03/11/23 01:15:00 AM,112.123,28.655,1.039
2504,03/11/23 01:20:00 AM,112.086,28.655,1.036
2505,03/11/23 01:25:00 AM,112.974,28.655,1.124
2506,03/11/23 01:30:00 AM,112.721,28.655,1.099
2507,03/11/23 01:35:00 AM,112.250,28.655,1.052
2508,03/11/23 01:40:00 AM,112.485,28.655,1.075
2509,03/11/23 01:45:00 AM,111.797,28.655,1.007
2510,03/11/23 01:50:00 AM,111.453,28.655,0.973
2511,03/11/23 01:55:00 AM,112.159,28.655,1.043
2512,03/11/23 02:00:00 AM,111.616,28.655,0.989
2513,03/11/23 02:05:00 AM,112.358,28.655,1.063
2514,03/11/23 02:10:00 AM,111.398,28.655,0.967
2515,03/11/23 02:15:00 AM,112.721,28.655,1.099
2516,03/11/23 02:20:00 AM,112.594,28.655,1.086
2517,03/11/23 02:25:00 AM,111.489,28.655,0.976
2518,03/11/23 02:30:00 AM,111.431,28.555,0.971
2519,03/11/23 02:35:00 AM,111.685,28.555,0.996
2520,03/11/23 02:40:00 AM,112.065,28.555,1.034
2521,03/11/23 02:45:00 AM,111.739,28.555,1.001
2522,03/11/23 02:50:00 AM,112.138,28.555,1.041
2523,03/11/23 02:55:00 AM,111.775,28.555,1.005
2524,03/11/23 03:00:00 AM,111.069,28.555,0.935
2525,03/11/23 03:05:00 AM,111.956,28.555,1.023
2526,03/11/23 03:10:00 AM,111.359,28.555,0.963
2527,03/11/23 03:15:00 AM,112.228,28.555,1.050
2528,03/11/23 03:20:00 AM,111.830,28.555,1.010
