"Plot Title: Depth_872_LowSGD"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810872, SEN S/N: 20810872)","Temp, °C (LGR S/N: 20810872, SEN S/N: 20810872)","Water Level, meters (LGR S/N: 20810872)"
4020,03/16/23 08:05:00 AM,105.639,28.555,0.417
4021,03/16/23 08:10:00 AM,105.672,28.555,0.420
4022,03/16/23 08:15:00 AM,105.704,28.555,0.423
4023,03/16/23 08:20:00 AM,105.739,28.655,0.427
4024,03/16/23 08:25:00 AM,105.787,28.655,0.432
4025,03/16/23 08:30:00 AM,105.887,28.754,0.442
4026,03/16/23 08:35:00 AM,105.841,28.853,0.437
4027,03/16/23 08:40:00 AM,105.922,28.853,0.445
4028,03/16/23 08:45:00 AM,105.906,28.853,0.443
4029,03/16/23 08:50:00 AM,105.906,28.853,0.443
4030,03/16/23 08:55:00 AM,106.016,28.754,0.454
4031,03/16/23 09:00:00 AM,105.989,28.953,0.452
4032,03/16/23 09:05:00 AM,105.957,28.953,0.448
4033,03/16/23 09:10:00 AM,106.038,28.953,0.457
4034,03/16/23 09:15:00 AM,105.925,28.953,0.445
4035,03/16/23 09:20:00 AM,105.962,29.152,0.449
4036,03/16/23 09:25:00 AM,106.140,29.152,0.467
4037,03/16/23 09:30:00 AM,105.997,29.252,0.452
4038,03/16/23 09:35:00 AM,106.048,29.352,0.458
4039,03/16/23 09:40:00 AM,106.148,29.452,0.467
4040,03/16/23 09:45:00 AM,106.197,29.452,0.472
4041,03/16/23 09:50:00 AM,106.083,29.452,0.461
4042,03/16/23 09:55:00 AM,106.135,29.552,0.466
4043,03/16/23 10:00:00 AM,106.072,29.652,0.460
4044,03/16/23 10:05:00 AM,106.234,29.652,0.476
4045,03/16/23 10:10:00 AM,106.285,29.752,0.481
4046,03/16/23 10:15:00 AM,106.140,29.752,0.467
4047,03/16/23 10:20:00 AM,106.159,29.853,0.469
4048,03/16/23 10:25:00 AM,106.304,29.853,0.483
4049,03/16/23 10:30:00 AM,106.275,29.953,0.480
4050,03/16/23 10:35:00 AM,106.242,29.953,0.477
4051,03/16/23 10:40:00 AM,106.323,29.953,0.485
4052,03/16/23 10:45:00 AM,106.358,30.054,0.488
4053,03/16/23 10:50:00 AM,106.442,30.154,0.497
4054,03/16/23 10:55:00 AM,106.523,30.154,0.505
4055,03/16/23 11:00:00 AM,106.620,30.154,0.514
4056,03/16/23 11:05:00 AM,106.520,30.054,0.504
4057,03/16/23 11:10:00 AM,106.569,30.054,0.509
4058,03/16/23 11:15:00 AM,106.647,29.953,0.517
4059,03/16/23 11:20:00 AM,106.714,30.054,0.524
4060,03/16/23 11:25:00 AM,106.585,30.054,0.511
4061,03/16/23 11:30:00 AM,106.571,30.154,0.510
4062,03/16/23 11:35:00 AM,106.714,30.054,0.524
4063,03/16/23 11:40:00 AM,106.811,30.054,0.533
4064,03/16/23 11:45:00 AM,106.717,30.154,0.524
4065,03/16/23 11:50:00 AM,106.811,30.054,0.533
4066,03/16/23 11:55:00 AM,106.671,30.255,0.520
4067,03/16/23 12:00:00 PM,106.717,30.154,0.524
4068,03/16/23 12:05:00 PM,106.685,30.154,0.521
4069,03/16/23 12:10:00 PM,106.636,30.154,0.516
4070,03/16/23 12:15:00 PM,106.652,30.154,0.518
4071,03/16/23 12:20:00 PM,106.542,30.255,0.507
4072,03/16/23 12:25:00 PM,106.658,30.356,0.518
4073,03/16/23 12:30:00 PM,106.674,30.356,0.520
4074,03/16/23 12:35:00 PM,106.563,30.457,0.509
4075,03/16/23 12:40:00 PM,106.563,30.457,0.509
4076,03/16/23 12:45:00 PM,106.663,30.558,0.519
4077,03/16/23 12:50:00 PM,106.728,30.558,0.525
4078,03/16/23 12:55:00 PM,106.517,30.558,0.504
4079,03/16/23 01:00:00 PM,106.372,30.558,0.490
4080,03/16/23 01:05:00 PM,106.520,30.659,0.504
4081,03/16/23 01:10:00 PM,106.520,30.659,0.504
4082,03/16/23 01:15:00 PM,106.488,30.659,0.501
4083,03/16/23 01:20:00 PM,106.409,30.760,0.493
4084,03/16/23 01:25:00 PM,106.426,30.760,0.495
4085,03/16/23 01:30:00 PM,106.396,30.862,0.492
4086,03/16/23 01:35:00 PM,106.347,30.862,0.487
4087,03/16/23 01:40:00 PM,106.237,30.963,0.476
4088,03/16/23 01:45:00 PM,106.237,30.963,0.476
4089,03/16/23 01:50:00 PM,106.466,31.064,0.499
4090,03/16/23 01:55:00 PM,106.321,31.064,0.485
4091,03/16/23 02:00:00 PM,106.323,31.166,0.485
4092,03/16/23 02:05:00 PM,106.113,31.166,0.464
4093,03/16/23 02:10:00 PM,106.099,31.268,0.463
4094,03/16/23 02:15:00 PM,106.296,31.370,0.482
4095,03/16/23 02:20:00 PM,106.118,31.370,0.464
4096,03/16/23 02:25:00 PM,105.957,31.370,0.448
4097,03/16/23 02:30:00 PM,105.989,31.370,0.452
4098,03/16/23 02:35:00 PM,106.218,31.472,0.474
4099,03/16/23 02:40:00 PM,106.059,31.574,0.459
4100,03/16/23 02:45:00 PM,105.946,31.574,0.447
4101,03/16/23 02:50:00 PM,105.897,31.574,0.443
4102,03/16/23 02:55:00 PM,105.932,31.676,0.446
4103,03/16/23 03:00:00 PM,105.803,31.676,0.433
4104,03/16/23 03:05:00 PM,105.757,31.778,0.429
4105,03/16/23 03:10:00 PM,105.725,31.778,0.425
4106,03/16/23 03:15:00 PM,105.787,31.676,0.432
4107,03/16/23 03:20:00 PM,105.660,31.778,0.419
4108,03/16/23 03:25:00 PM,105.595,31.778,0.412
4109,03/16/23 03:30:00 PM,105.647,31.880,0.418
4110,03/16/23 03:35:00 PM,105.692,31.778,0.422
4111,03/16/23 03:40:00 PM,105.563,31.778,0.409
4112,03/16/23 03:45:00 PM,105.498,31.778,0.403
4113,03/16/23 03:50:00 PM,105.595,31.778,0.412
4114,03/16/23 03:55:00 PM,105.566,31.880,0.410
4115,03/16/23 04:00:00 PM,105.566,31.880,0.410
4116,03/16/23 04:05:00 PM,105.453,31.880,0.398
4117,03/16/23 04:10:00 PM,105.420,31.880,0.395
4118,03/16/23 04:15:00 PM,105.517,31.880,0.405
4119,03/16/23 04:20:00 PM,105.404,31.880,0.393
4120,03/16/23 04:25:00 PM,105.453,31.880,0.398
4121,03/16/23 04:30:00 PM,105.358,31.983,0.389
4122,03/16/23 04:35:00 PM,105.426,32.086,0.396
4123,03/16/23 04:40:00 PM,105.296,32.086,0.383
4124,03/16/23 04:45:00 PM,105.356,31.880,0.389
4125,03/16/23 04:50:00 PM,105.469,31.880,0.400
4126,03/16/23 04:55:00 PM,105.326,31.983,0.386
4127,03/16/23 05:00:00 PM,105.310,31.983,0.384
4128,03/16/23 05:05:00 PM,105.259,31.880,0.379
4129,03/16/23 05:10:00 PM,105.339,31.880,0.387
4130,03/16/23 05:15:00 PM,105.339,31.880,0.387
4131,03/16/23 05:20:00 PM,105.388,31.880,0.392
4132,03/16/23 05:25:00 PM,105.207,31.778,0.374
4133,03/16/23 05:30:00 PM,105.337,31.778,0.387
4134,03/16/23 05:35:00 PM,105.382,31.676,0.391
4135,03/16/23 05:40:00 PM,105.331,31.574,0.386
4136,03/16/23 05:45:00 PM,105.428,31.574,0.396
4137,03/16/23 05:50:00 PM,105.380,31.574,0.391
4138,03/16/23 05:55:00 PM,105.458,31.472,0.399
4139,03/16/23 06:00:00 PM,105.374,31.370,0.390
4140,03/16/23 06:05:00 PM,105.407,31.370,0.394
4141,03/16/23 06:10:00 PM,105.342,31.370,0.387
4142,03/16/23 06:15:00 PM,105.372,31.268,0.390
4143,03/16/23 06:20:00 PM,105.436,31.268,0.397
4144,03/16/23 06:25:00 PM,105.536,31.370,0.407
4145,03/16/23 06:30:00 PM,105.614,31.268,0.414
4146,03/16/23 06:35:00 PM,105.695,31.268,0.422
4147,03/16/23 06:40:00 PM,105.663,31.268,0.419
4148,03/16/23 06:45:00 PM,105.711,31.268,0.424
4149,03/16/23 06:50:00 PM,105.760,31.268,0.429
4150,03/16/23 06:55:00 PM,105.792,31.268,0.432
4151,03/16/23 07:00:00 PM,105.841,31.268,0.437
4152,03/16/23 07:05:00 PM,105.792,31.268,0.432
4153,03/16/23 07:10:00 PM,105.970,31.268,0.450
4154,03/16/23 07:15:00 PM,106.019,31.268,0.455
4155,03/16/23 07:20:00 PM,105.954,31.268,0.448
4156,03/16/23 07:25:00 PM,106.000,31.166,0.453
4157,03/16/23 07:30:00 PM,105.951,31.166,0.448
4158,03/16/23 07:35:00 PM,106.045,31.064,0.457
4159,03/16/23 07:40:00 PM,106.062,31.064,0.459
4160,03/16/23 07:45:00 PM,105.948,31.064,0.448
4161,03/16/23 07:50:00 PM,106.094,31.064,0.462
4162,03/16/23 07:55:00 PM,106.045,31.064,0.457
4163,03/16/23 08:00:00 PM,106.013,31.064,0.454
4164,03/16/23 08:05:00 PM,105.903,31.166,0.443
4165,03/16/23 08:10:00 PM,105.935,31.166,0.446
4166,03/16/23 08:15:00 PM,105.870,31.166,0.440
4167,03/16/23 08:20:00 PM,105.822,31.166,0.435
4168,03/16/23 08:25:00 PM,105.916,31.064,0.444
4169,03/16/23 08:30:00 PM,105.884,31.064,0.441
4170,03/16/23 08:35:00 PM,105.803,31.064,0.433
4171,03/16/23 08:40:00 PM,105.868,31.064,0.440
4172,03/16/23 08:45:00 PM,106.062,31.064,0.459
4173,03/16/23 08:50:00 PM,106.045,31.064,0.457
4174,03/16/23 08:55:00 PM,106.010,30.963,0.454
4175,03/16/23 09:00:00 PM,106.075,30.963,0.460
4176,03/16/23 09:05:00 PM,106.140,30.963,0.467
4177,03/16/23 09:10:00 PM,106.188,30.963,0.471
4178,03/16/23 09:15:00 PM,106.056,30.862,0.458
4179,03/16/23 09:20:00 PM,106.234,30.862,0.476
4180,03/16/23 09:25:00 PM,106.299,30.862,0.482
4181,03/16/23 09:30:00 PM,106.364,30.862,0.489
4182,03/16/23 09:35:00 PM,106.283,30.862,0.481
4183,03/16/23 09:40:00 PM,106.234,30.862,0.476
4184,03/16/23 09:45:00 PM,106.426,30.760,0.495
4185,03/16/23 09:50:00 PM,106.458,30.760,0.498
4186,03/16/23 09:55:00 PM,106.377,30.760,0.490
4187,03/16/23 10:00:00 PM,106.312,30.760,0.484
4188,03/16/23 10:05:00 PM,106.358,30.659,0.488
4189,03/16/23 10:10:00 PM,106.423,30.659,0.495
4190,03/16/23 10:15:00 PM,106.423,30.659,0.495
4191,03/16/23 10:20:00 PM,106.293,30.659,0.482
4192,03/16/23 10:25:00 PM,106.355,30.558,0.488
4193,03/16/23 10:30:00 PM,106.469,30.558,0.499
4194,03/16/23 10:35:00 PM,106.647,30.558,0.517
4195,03/16/23 10:40:00 PM,106.469,30.558,0.499
4196,03/16/23 10:45:00 PM,106.482,30.457,0.501
4197,03/16/23 10:50:00 PM,106.498,30.457,0.502
4198,03/16/23 10:55:00 PM,106.547,30.457,0.507
4199,03/16/23 11:00:00 PM,106.496,30.356,0.502
4200,03/16/23 11:05:00 PM,106.544,30.356,0.507
4201,03/16/23 11:10:00 PM,106.496,30.356,0.502
4202,03/16/23 11:15:00 PM,106.560,30.356,0.508
4203,03/16/23 11:20:00 PM,106.625,30.356,0.515
4204,03/16/23 11:25:00 PM,106.509,30.255,0.503
4205,03/16/23 11:30:00 PM,106.477,30.255,0.500
4206,03/16/23 11:35:00 PM,106.412,30.255,0.494
4207,03/16/23 11:40:00 PM,106.509,30.255,0.503
4208,03/16/23 11:45:00 PM,106.720,30.255,0.524
4209,03/16/23 11:50:00 PM,106.574,30.255,0.510
4210,03/16/23 11:55:00 PM,106.687,30.255,0.521
4211,03/17/23 12:00:00 AM,106.620,30.154,0.514
4212,03/17/23 12:05:00 AM,106.636,30.154,0.516
4213,03/17/23 12:10:00 AM,106.490,30.154,0.502
4214,03/17/23 12:15:00 AM,106.490,30.154,0.502
4215,03/17/23 12:20:00 AM,106.490,30.154,0.502
4216,03/17/23 12:25:00 AM,106.539,30.154,0.506
4217,03/17/23 12:30:00 AM,106.423,30.054,0.495
4218,03/17/23 12:35:00 AM,106.488,30.054,0.501
4219,03/17/23 12:40:00 AM,106.488,30.054,0.501
4220,03/17/23 12:45:00 AM,106.617,30.054,0.514
4221,03/17/23 12:50:00 AM,106.439,30.054,0.496
4222,03/17/23 12:55:00 AM,106.374,30.054,0.490
4223,03/17/23 01:00:00 AM,106.372,29.953,0.490
4224,03/17/23 01:05:00 AM,106.242,29.953,0.477
4225,03/17/23 01:10:00 AM,106.275,29.953,0.480
4226,03/17/23 01:15:00 AM,106.372,29.953,0.490
4227,03/17/23 01:20:00 AM,106.210,29.953,0.474
4228,03/17/23 01:25:00 AM,106.097,29.953,0.462
4229,03/17/23 01:30:00 AM,106.226,29.953,0.475
4230,03/17/23 01:35:00 AM,106.113,29.953,0.464
4231,03/17/23 01:40:00 AM,106.016,29.953,0.454
4232,03/17/23 01:45:00 AM,106.081,29.953,0.461
4233,03/17/23 01:50:00 AM,106.048,29.953,0.458
4234,03/17/23 01:55:00 AM,105.903,29.953,0.443
4235,03/17/23 02:00:00 AM,105.886,29.953,0.441
4236,03/17/23 02:05:00 AM,105.803,29.853,0.433
4237,03/17/23 02:10:00 AM,105.851,29.853,0.438
4238,03/17/23 02:15:00 AM,105.819,29.853,0.435
4239,03/17/23 02:20:00 AM,105.835,29.853,0.436
4240,03/17/23 02:25:00 AM,105.722,29.853,0.425
4241,03/17/23 02:30:00 AM,105.754,29.853,0.428
4242,03/17/23 02:35:00 AM,105.641,29.853,0.417
4243,03/17/23 02:40:00 AM,105.560,29.853,0.409
4244,03/17/23 02:45:00 AM,105.544,29.853,0.407
4245,03/17/23 02:50:00 AM,105.447,29.853,0.398
4246,03/17/23 02:55:00 AM,105.528,29.853,0.406
4247,03/17/23 03:00:00 AM,105.366,29.853,0.390
4248,03/17/23 03:05:00 AM,105.366,29.853,0.390
4249,03/17/23 03:10:00 AM,105.399,29.853,0.393
4250,03/17/23 03:15:00 AM,105.334,29.853,0.386
4251,03/17/23 03:20:00 AM,105.221,29.853,0.375
4252,03/17/23 03:25:00 AM,105.221,29.853,0.375
4253,03/17/23 03:30:00 AM,105.286,29.853,0.382
4254,03/17/23 03:35:00 AM,105.218,29.752,0.375
4255,03/17/23 03:40:00 AM,105.251,29.752,0.378
4256,03/17/23 03:45:00 AM,105.283,29.752,0.381
4257,03/17/23 03:50:00 AM,105.186,29.752,0.372
4258,03/17/23 03:55:00 AM,105.154,29.752,0.369
4259,03/17/23 04:00:00 AM,105.380,29.752,0.391
4260,03/17/23 04:05:00 AM,105.348,29.752,0.388
4261,03/17/23 04:10:00 AM,105.186,29.752,0.372
4262,03/17/23 04:15:00 AM,105.105,29.752,0.364
4263,03/17/23 04:20:00 AM,105.022,29.652,0.355
4264,03/17/23 04:25:00 AM,105.054,29.652,0.359
4265,03/17/23 04:30:00 AM,104.957,29.652,0.349
4266,03/17/23 04:35:00 AM,104.989,29.652,0.352
4267,03/17/23 04:40:00 AM,105.232,29.652,0.376
4268,03/17/23 04:45:00 AM,105.070,29.652,0.360
4269,03/17/23 04:50:00 AM,104.973,29.652,0.351
4270,03/17/23 04:55:00 AM,105.086,29.652,0.362
4271,03/17/23 05:00:00 AM,105.054,29.652,0.359
4272,03/17/23 05:05:00 AM,105.119,29.652,0.365
4273,03/17/23 05:10:00 AM,105.003,29.552,0.354
4274,03/17/23 05:15:00 AM,104.954,29.552,0.349
4275,03/17/23 05:20:00 AM,105.148,29.552,0.368
4276,03/17/23 05:25:00 AM,105.310,29.552,0.384
4277,03/17/23 05:30:00 AM,105.129,29.452,0.366
4278,03/17/23 05:35:00 AM,105.033,29.452,0.357
4279,03/17/23 05:40:00 AM,105.243,29.452,0.377
4280,03/17/23 05:45:00 AM,105.321,29.352,0.385
4281,03/17/23 05:50:00 AM,105.191,29.352,0.372
4282,03/17/23 05:55:00 AM,105.369,29.352,0.390
4283,03/17/23 06:00:00 AM,105.321,29.352,0.385
4284,03/17/23 06:05:00 AM,105.256,29.352,0.379
4285,03/17/23 06:10:00 AM,105.321,29.352,0.385
4286,03/17/23 06:15:00 AM,105.385,29.352,0.392
4287,03/17/23 06:20:00 AM,105.350,29.252,0.388
4288,03/17/23 06:25:00 AM,105.318,29.252,0.385
4289,03/17/23 06:30:00 AM,105.447,29.252,0.398
4290,03/17/23 06:35:00 AM,105.447,29.252,0.398
4291,03/17/23 06:40:00 AM,105.464,29.252,0.399
4292,03/17/23 06:45:00 AM,105.528,29.252,0.406
4293,03/17/23 06:50:00 AM,105.251,29.152,0.378
4294,03/17/23 06:55:00 AM,105.526,29.152,0.406
4295,03/17/23 07:00:00 AM,105.299,29.152,0.383
4296,03/17/23 07:05:00 AM,105.396,29.152,0.393
4297,03/17/23 07:10:00 AM,105.364,29.152,0.389
4298,03/17/23 07:15:00 AM,105.509,29.152,0.404
4299,03/17/23 07:20:00 AM,105.722,29.252,0.425
4300,03/17/23 07:25:00 AM,105.671,29.152,0.420
4301,03/17/23 07:30:00 AM,105.720,29.152,0.425
4302,03/17/23 07:35:00 AM,105.865,29.152,0.439
4303,03/17/23 07:40:00 AM,106.140,29.152,0.467
4304,03/17/23 07:45:00 AM,105.801,29.152,0.433
4305,03/17/23 07:50:00 AM,105.606,29.152,0.414
4306,03/17/23 07:55:00 AM,105.706,29.252,0.424
4307,03/17/23 08:00:00 AM,106.030,29.252,0.456
4308,03/17/23 08:05:00 AM,105.787,29.252,0.432
4309,03/17/23 08:10:00 AM,105.978,29.152,0.451
4310,03/17/23 08:15:00 AM,105.884,29.252,0.441
4311,03/17/23 08:20:00 AM,105.884,29.252,0.441
4312,03/17/23 08:25:00 AM,105.965,29.252,0.449
4313,03/17/23 08:30:00 AM,106.078,29.252,0.461
4314,03/17/23 08:35:00 AM,106.485,29.352,0.501
4315,03/17/23 08:40:00 AM,106.194,29.352,0.472
4316,03/17/23 08:45:00 AM,106.113,29.352,0.464
4317,03/17/23 08:50:00 AM,106.323,29.352,0.485
4318,03/17/23 08:55:00 AM,106.439,29.452,0.496
4319,03/17/23 09:00:00 AM,106.957,29.452,0.548
4320,03/17/23 09:05:00 AM,106.668,29.552,0.519
4321,03/17/23 09:10:00 AM,106.426,29.552,0.495
4322,03/17/23 09:15:00 AM,106.620,29.552,0.514
4323,03/17/23 09:20:00 AM,107.251,29.552,0.577
4324,03/17/23 09:25:00 AM,107.070,29.452,0.559
4325,03/17/23 09:30:00 AM,107.265,29.452,0.579
4326,03/17/23 09:35:00 AM,106.520,29.452,0.504
4327,03/17/23 09:40:00 AM,106.828,29.452,0.535
4328,03/17/23 09:45:00 AM,106.895,29.552,0.542
4329,03/17/23 09:50:00 AM,106.962,29.652,0.548
4330,03/17/23 09:55:00 AM,107.367,29.652,0.589
4331,03/17/23 10:00:00 AM,106.736,29.652,0.526
4332,03/17/23 10:05:00 AM,106.865,29.652,0.539
4333,03/17/23 10:10:00 AM,107.370,29.752,0.589
4334,03/17/23 10:15:00 AM,107.337,29.752,0.586
4335,03/17/23 10:20:00 AM,107.402,29.752,0.592
4336,03/17/23 10:25:00 AM,107.078,29.752,0.560
4337,03/17/23 10:30:00 AM,107.289,29.752,0.581
4338,03/17/23 10:35:00 AM,107.211,29.853,0.573
4339,03/17/23 10:40:00 AM,107.324,29.853,0.584
4340,03/17/23 10:45:00 AM,107.974,29.953,0.649
4341,03/17/23 10:50:00 AM,107.877,29.953,0.639
4342,03/17/23 10:55:00 AM,107.068,29.953,0.559
4343,03/17/23 11:00:00 AM,107.521,29.953,0.604
4344,03/17/23 11:05:00 AM,107.181,29.953,0.570
4345,03/17/23 11:10:00 AM,107.958,29.953,0.648
4346,03/17/23 11:15:00 AM,107.991,29.953,0.651
4347,03/17/23 11:20:00 AM,107.699,29.953,0.622
4348,03/17/23 11:25:00 AM,107.526,30.154,0.605
4349,03/17/23 11:30:00 AM,107.416,30.255,0.594
4350,03/17/23 11:35:00 AM,107.756,30.255,0.627
4351,03/17/23 11:40:00 AM,107.594,30.255,0.611
4352,03/17/23 11:45:00 AM,107.645,30.356,0.616
4353,03/17/23 11:50:00 AM,108.131,30.356,0.665
4354,03/17/23 11:55:00 AM,107.839,30.356,0.636
4355,03/17/23 12:00:00 PM,107.337,30.356,0.586
4356,03/17/23 12:05:00 PM,107.939,30.457,0.646
4357,03/17/23 12:10:00 PM,107.988,30.457,0.651
4358,03/17/23 12:15:00 PM,107.713,30.457,0.623
4359,03/17/23 12:20:00 PM,107.580,30.356,0.610
4360,03/17/23 12:25:00 PM,107.551,30.457,0.607
4361,03/17/23 12:30:00 PM,107.713,30.457,0.623
4362,03/17/23 12:35:00 PM,107.680,30.457,0.620
4363,03/17/23 12:40:00 PM,107.729,30.457,0.625
4364,03/17/23 12:45:00 PM,107.794,30.457,0.631
4365,03/17/23 12:50:00 PM,107.745,30.457,0.626
4366,03/17/23 12:55:00 PM,107.923,30.457,0.644
4367,03/17/23 01:00:00 PM,108.393,30.457,0.691
4368,03/17/23 01:05:00 PM,107.470,30.457,0.599
4369,03/17/23 01:10:00 PM,107.810,30.457,0.633
4370,03/17/23 01:15:00 PM,108.588,30.457,0.710
4371,03/17/23 01:20:00 PM,107.907,30.457,0.642
4372,03/17/23 01:25:00 PM,107.632,30.457,0.615
4373,03/17/23 01:30:00 PM,107.745,30.457,0.626
4374,03/17/23 01:35:00 PM,107.942,30.558,0.646
4375,03/17/23 01:40:00 PM,107.780,30.558,0.630
4376,03/17/23 01:45:00 PM,108.053,30.457,0.657
4377,03/17/23 01:50:00 PM,107.942,30.558,0.646
4378,03/17/23 01:55:00 PM,107.651,30.558,0.617
4379,03/17/23 02:00:00 PM,107.913,30.659,0.643
4380,03/17/23 02:05:00 PM,107.248,30.659,0.577
4381,03/17/23 02:10:00 PM,108.075,30.659,0.659
4382,03/17/23 02:15:00 PM,106.795,30.659,0.532
4383,03/17/23 02:20:00 PM,107.815,30.659,0.633
4384,03/17/23 02:25:00 PM,106.488,30.659,0.501
4385,03/17/23 02:30:00 PM,107.248,30.659,0.577
4386,03/17/23 02:35:00 PM,107.216,30.659,0.574
4387,03/17/23 02:40:00 PM,107.103,30.659,0.562
4388,03/17/23 02:45:00 PM,107.575,30.760,0.609
4389,03/17/23 02:50:00 PM,106.976,30.760,0.550
4390,03/17/23 02:55:00 PM,106.636,30.760,0.516
4391,03/17/23 03:00:00 PM,107.105,30.760,0.563
4392,03/17/23 03:05:00 PM,106.911,30.760,0.543
4393,03/17/23 03:10:00 PM,106.798,30.760,0.532
4394,03/17/23 03:15:00 PM,107.316,30.760,0.584
4395,03/17/23 03:20:00 PM,106.361,30.760,0.489
4396,03/17/23 03:25:00 PM,107.543,30.760,0.606
4397,03/17/23 03:30:00 PM,106.523,30.760,0.505
4398,03/17/23 03:35:00 PM,106.766,30.760,0.529
4399,03/17/23 03:40:00 PM,106.264,30.760,0.479
4400,03/17/23 03:45:00 PM,106.442,30.760,0.497
4401,03/17/23 03:50:00 PM,106.490,30.760,0.502
4402,03/17/23 03:55:00 PM,106.539,30.760,0.506
4403,03/17/23 04:00:00 PM,107.057,30.760,0.558
4404,03/17/23 04:05:00 PM,106.779,30.659,0.530
4405,03/17/23 04:10:00 PM,106.471,30.659,0.500
4406,03/17/23 04:15:00 PM,107.022,30.659,0.554
4407,03/17/23 04:20:00 PM,107.022,30.659,0.554
4408,03/17/23 04:25:00 PM,106.423,30.659,0.495
4409,03/17/23 04:30:00 PM,106.504,30.659,0.503
4410,03/17/23 04:35:00 PM,106.407,30.659,0.493
4411,03/17/23 04:40:00 PM,106.714,30.659,0.524
4412,03/17/23 04:45:00 PM,106.310,30.659,0.484
4413,03/17/23 04:50:00 PM,106.339,30.558,0.486
4414,03/17/23 04:55:00 PM,106.841,30.558,0.536
4415,03/17/23 05:00:00 PM,106.550,30.558,0.507
4416,03/17/23 05:05:00 PM,106.113,30.558,0.464
4417,03/17/23 05:10:00 PM,106.841,30.558,0.536
4418,03/17/23 05:15:00 PM,106.339,30.558,0.486
4419,03/17/23 05:20:00 PM,107.003,30.558,0.553
4420,03/17/23 05:25:00 PM,106.838,30.457,0.536
4421,03/17/23 05:30:00 PM,106.757,30.457,0.528
4422,03/17/23 05:35:00 PM,106.353,30.457,0.488
4423,03/17/23 05:40:00 PM,106.806,30.457,0.533
4424,03/17/23 05:45:00 PM,106.579,30.457,0.510
4425,03/17/23 05:50:00 PM,106.871,30.457,0.539
4426,03/17/23 05:55:00 PM,105.948,30.457,0.448
4427,03/17/23 06:00:00 PM,106.010,30.356,0.454
4428,03/17/23 06:05:00 PM,105.962,30.356,0.449
4429,03/17/23 06:10:00 PM,106.366,30.356,0.489
4430,03/17/23 06:15:00 PM,106.431,30.356,0.496
4431,03/17/23 06:20:00 PM,106.188,30.356,0.471
4432,03/17/23 06:25:00 PM,106.202,30.255,0.473
4433,03/17/23 06:30:00 PM,106.105,30.255,0.463
4434,03/17/23 06:35:00 PM,106.234,30.255,0.476
4435,03/17/23 06:40:00 PM,106.525,30.255,0.505
4436,03/17/23 06:45:00 PM,106.558,30.255,0.508
4437,03/17/23 06:50:00 PM,106.943,30.154,0.547
4438,03/17/23 06:55:00 PM,106.976,30.154,0.550
4439,03/17/23 07:00:00 PM,106.021,30.154,0.455
4440,03/17/23 07:05:00 PM,106.717,30.154,0.524
4441,03/17/23 07:10:00 PM,106.280,30.154,0.481
4442,03/17/23 07:15:00 PM,106.814,30.154,0.534
4443,03/17/23 07:20:00 PM,106.925,30.054,0.545
4444,03/17/23 07:25:00 PM,106.876,30.054,0.540
4445,03/17/23 07:30:00 PM,107.006,30.054,0.553
4446,03/17/23 07:35:00 PM,106.860,30.054,0.538
4447,03/17/23 07:40:00 PM,107.475,30.054,0.599
4448,03/17/23 07:45:00 PM,108.768,29.953,0.728
4449,03/17/23 07:50:00 PM,107.359,29.953,0.588
4450,03/17/23 07:55:00 PM,107.278,29.953,0.580
4451,03/17/23 08:00:00 PM,107.812,29.953,0.633
4452,03/17/23 08:05:00 PM,106.760,29.953,0.528
4453,03/17/23 08:10:00 PM,107.958,29.953,0.648
4454,03/17/23 08:15:00 PM,107.826,29.853,0.634
4455,03/17/23 08:20:00 PM,107.842,29.853,0.636
4456,03/17/23 08:25:00 PM,107.178,29.853,0.570
4457,03/17/23 08:30:00 PM,108.474,29.853,0.699
4458,03/17/23 08:35:00 PM,107.907,29.853,0.642
4459,03/17/23 08:40:00 PM,107.742,29.752,0.626
4460,03/17/23 08:45:00 PM,108.698,29.752,0.721
4461,03/17/23 08:50:00 PM,107.613,29.752,0.613
4462,03/17/23 08:55:00 PM,107.289,29.752,0.581
4463,03/17/23 09:00:00 PM,107.856,29.752,0.637
4464,03/17/23 09:05:00 PM,108.244,29.752,0.676
4465,03/17/23 09:10:00 PM,107.937,29.752,0.645
4466,03/17/23 09:15:00 PM,108.063,29.652,0.658
4467,03/17/23 09:20:00 PM,108.436,29.652,0.695
4468,03/17/23 09:25:00 PM,107.918,29.652,0.644
4469,03/17/23 09:30:00 PM,108.647,29.652,0.716
4470,03/17/23 09:35:00 PM,107.950,29.652,0.647
4471,03/17/23 09:40:00 PM,108.239,29.552,0.675
4472,03/17/23 09:45:00 PM,107.850,29.552,0.637
4473,03/17/23 09:50:00 PM,108.514,29.552,0.703
4474,03/17/23 09:55:00 PM,109.406,29.552,0.792
4475,03/17/23 10:00:00 PM,108.609,29.452,0.712
4476,03/17/23 10:05:00 PM,107.945,29.452,0.646
4477,03/17/23 10:10:00 PM,108.155,29.452,0.667
4478,03/17/23 10:15:00 PM,109.192,29.452,0.770
4479,03/17/23 10:20:00 PM,108.574,29.352,0.709
4480,03/17/23 10:25:00 PM,108.639,29.352,0.715
4481,03/17/23 10:30:00 PM,108.412,29.352,0.693
